,file,time_step,step,luck_skill,score,skill_luck_rating,molexy,mole_x,mole_y,rel_x,rel_y,distance
863,harada.log,43159.0,445.0,0.19,8.0,0.1216,636366.0,636.0,366.0,3.0,-2.5,3.905124837953327
864,harada.log,43302.0,446.0,0.19,8.0,0.1216,404479.0,404.0,479.0,-7.0,-0.5,7.0178344238090995
865,harada.log,43397.0,447.0,0.19,8.0,0.1216,381295.0,381.0,295.0,-13.0,10.5,16.710774967068403
866,harada.log,43481.0,448.0,0.19,8.0,0.1216,636366.0,636.0,366.0,0.0,8.5,8.5
867,harada.log,43589.0,449.0,0.19,8.0,0.1216,464119.0,464.0,119.0,5.0,4.5,6.726812023536855
868,harada.log,43668.0,450.0,0.19,8.0,0.1216,381295.0,381.0,295.0,-2.0,-8.5,8.73212459828649
869,harada.log,43724.0,451.0,0.19,8.0,0.1216,179169.0,179.0,169.0,-3.0,3.5,4.6097722286464435
870,harada.log,43813.0,452.0,0.19,8.0,0.1216,381295.0,381.0,295.0,3.0,3.5,4.6097722286464435
871,harada.log,43921.0,453.0,0.19,8.0,0.1216,381295.0,381.0,295.0,-5.0,1.5,5.220153254455275
872,harada.log,43999.0,454.0,0.19,8.0,0.1216,119366.0,119.0,366.0,0.0,3.5,3.5
873,harada.log,44096.0,455.0,0.19,8.0,0.1216,60311.0,603.0,11.0,-9.0,-1.5,9.12414379544733
874,harada.log,44236.0,456.0,0.19,8.0,0.1216,636366.0,636.0,366.0,-5.0,6.5,8.200609733428363
875,harada.log,44348.0,457.0,0.19,8.0,0.1216,464119.0,464.0,119.0,3.0,6.5,7.158910531638177
876,harada.log,44458.0,458.0,0.19,8.0,0.1216,119366.0,119.0,366.0,14.0,-2.5,14.221462653327892
877,harada.log,44514.0,459.0,0.19,5.0,0.9066,381295.0,381.0,295.0,-6.0,1.5,6.18465843842649
878,harada.log,44592.0,460.0,0.19,9.0,0.6083,381295.0,381.0,295.0,1.0,0.5,1.118033988749895
879,harada.log,44715.0,461.0,0.19,9.0,0.6083,404479.0,404.0,479.0,1.0,-9.5,9.5524865872714
880,harada.log,44808.0,462.0,0.19,7.0,0.0416,381295.0,381.0,295.0,-6.0,-2.5,6.5
881,harada.log,44899.0,463.0,0.19,1.0,0.9133,60311.0,603.0,11.0,8.0,-7.5,10.965856099730654
882,harada.log,44985.0,464.0,0.19,1.0,0.9133,9543.0,95.0,43.0,10.0,0.5,10.012492197250394
883,harada.log,45091.0,465.0,0.19,1.0,0.9133,179169.0,179.0,169.0,-3.0,3.5,4.6097722286464435
884,harada.log,45157.0,466.0,0.19,1.0,0.9133,464119.0,464.0,119.0,-5.0,5.5,7.433034373659253
885,harada.log,45272.0,467.0,0.19,1.0,0.9133,381295.0,381.0,295.0,4.0,-0.5,4.031128874149275
886,harada.log,45354.0,468.0,0.19,1.0,0.9133,179169.0,179.0,169.0,-3.0,-3.5,4.6097722286464435
887,harada.log,45474.0,469.0,0.19,1.0,0.9133,119366.0,119.0,366.0,271.0,124.5,298.23019632491946
888,harada.log,45583.0,470.0,0.19,1.0,0.9133,119366.0,119.0,366.0,3.0,-3.5,4.6097722286464435
889,harada.log,45701.0,471.0,0.19,1.0,0.9133,658232.0,658.0,232.0,3.0,11.5,11.884864324004713
890,harada.log,45832.0,472.0,0.19,1.0,0.9133,9543.0,95.0,43.0,-1.0,-0.5,1.118033988749895
891,harada.log,45922.0,473.0,0.19,1.0,0.9133,636366.0,636.0,366.0,-13.0,7.5,15.008331019803634
892,harada.log,46038.0,474.0,0.19,7.0,0.0616,381295.0,381.0,295.0,-5.0,6.5,8.200609733428363
893,harada.log,46142.0,475.0,0.19,6.0,0.3333,9543.0,95.0,43.0,-4.0,9.5,10.307764064044152
894,harada.log,46233.0,476.0,0.19,5.0,0.7583,658232.0,658.0,232.0,6.0,-1.5,6.18465843842649
895,harada.log,46344.0,477.0,0.19,5.0,0.7583,636366.0,636.0,366.0,-1.0,8.5,8.558621384311845
896,harada.log,46438.0,478.0,0.19,5.0,0.7583,636366.0,636.0,366.0,14.0,17.5,22.41093483101497
897,harada.log,46529.0,479.0,0.19,5.0,0.7583,119366.0,119.0,366.0,-3.0,-1.5,3.3541019662496847
898,harada.log,46611.0,480.0,0.19,5.0,0.7583,381295.0,381.0,295.0,-2.0,7.5,7.762087348130012
899,harada.log,46715.0,481.0,0.19,5.0,0.7583,60311.0,603.0,11.0,-12.0,5.5,13.200378782444085
900,harada.log,46797.0,482.0,0.19,5.0,0.7583,636366.0,636.0,366.0,3.0,2.5,3.905124837953327
901,harada.log,46876.0,483.0,0.19,6.0,0.765,464119.0,464.0,119.0,-1.0,-10.5,10.547511554864494
902,harada.log,47014.0,484.0,0.19,6.0,0.765,60311.0,603.0,11.0,4.0,5.5,6.800735254367722
903,harada.log,47132.0,485.0,0.19,6.0,0.765,658232.0,658.0,232.0,4.0,-4.5,6.020797289396148
904,harada.log,47205.0,486.0,0.19,6.0,0.765,464119.0,464.0,119.0,-1.0,4.5,4.6097722286464435
905,harada.log,47309.0,487.0,0.19,6.0,0.765,658232.0,658.0,232.0,6.0,6.5,8.845903006477066
906,harada.log,47398.0,488.0,0.19,6.0,0.765,119366.0,119.0,366.0,-18.0,0.5,18.006943105369107
907,harada.log,47500.0,489.0,0.19,6.0,0.765,464119.0,464.0,119.0,-8.0,-0.5,8.0156097709407
908,harada.log,47585.0,490.0,0.19,6.0,0.765,381295.0,381.0,295.0,-1.0,0.5,1.118033988749895
909,harada.log,47657.0,491.0,0.19,6.0,0.765,636366.0,636.0,366.0,-9.0,1.5,9.12414379544733
910,harada.log,47745.0,492.0,0.19,6.0,0.765,658232.0,658.0,232.0,-7.0,-0.5,7.0178344238090995
911,harada.log,47841.0,493.0,0.19,6.0,0.765,60311.0,603.0,11.0,-3.0,10.5,10.920164833920778
912,harada.log,47914.0,494.0,0.19,6.0,0.765,636366.0,636.0,366.0,-4.0,14.5,15.041608956491324
913,harada.log,48005.0,495.0,0.19,6.0,0.765,636366.0,636.0,366.0,1.0,1.5,1.8027756377319946
914,harada.log,48108.0,496.0,0.19,6.0,0.765,119366.0,119.0,366.0,0.0,2.5,2.5
915,harada.log,48195.0,497.0,0.19,6.0,0.765,636366.0,636.0,366.0,-10.0,-7.5,12.5
916,harada.log,48291.0,498.0,0.19,6.0,0.765,9543.0,95.0,43.0,4.0,1.5,4.272001872658765
917,harada.log,48379.0,499.0,0.19,6.0,0.765,636366.0,636.0,366.0,1.0,0.5,1.118033988749895
918,harada.log,48450.0,500.0,0.19,7.0,0.6583,119366.0,119.0,366.0,-5.0,-6.5,8.200609733428363
919,harada.log,48530.0,501.0,0.19,7.0,0.1166,658232.0,658.0,232.0,-6.0,-1.5,6.18465843842649
920,harada.log,48642.0,502.0,0.19,7.0,0.1166,636366.0,636.0,366.0,0.0,-7.5,7.5
921,harada.log,48736.0,503.0,0.19,7.0,0.1166,464119.0,464.0,119.0,-9.0,1.5,9.12414379544733
922,harada.log,48851.0,504.0,0.19,7.0,0.1166,636366.0,636.0,366.0,-3.0,1.5,3.3541019662496847
923,harada.log,48948.0,505.0,0.19,7.0,0.1166,381295.0,381.0,295.0,-3.0,-4.5,5.408326913195984
924,harada.log,49023.0,506.0,0.19,7.0,0.1166,636366.0,636.0,366.0,7.0,3.5,7.826237921249264
925,harada.log,49087.0,507.0,0.8,7.0,0.1683,381295.0,381.0,295.0,-6.0,-3.5,6.946221994724902
926,harada.log,49187.0,508.0,0.8,7.0,0.1683,404479.0,404.0,479.0,1.0,0.5,1.118033988749895
927,harada.log,49264.0,509.0,0.8,7.0,0.1683,179169.0,179.0,169.0,4.0,5.5,6.800735254367722
928,harada.log,49374.0,510.0,0.8,7.0,0.1683,60311.0,603.0,11.0,-4.0,6.5,7.632168761236874
929,harada.log,49452.0,511.0,0.8,7.0,0.1683,404479.0,404.0,479.0,-6.0,0.5,6.020797289396148
930,harada.log,49510.0,512.0,0.8,7.0,0.1683,404479.0,404.0,479.0,-7.0,0.5,7.0178344238090995
931,harada.log,49622.0,513.0,0.8,7.0,0.1683,119366.0,119.0,366.0,-11.0,-0.5,11.01135777277262
932,harada.log,49724.0,514.0,0.8,7.0,0.1683,60311.0,603.0,11.0,-4.0,-1.5,4.272001872658765
933,harada.log,49817.0,515.0,0.8,7.0,0.1683,60311.0,603.0,11.0,-9.0,1.5,9.12414379544733
934,harada.log,49898.0,516.0,0.8,7.0,0.1683,60311.0,603.0,11.0,-3.0,8.5,9.013878188659973
935,harada.log,49980.0,517.0,0.8,9.0,0.0216,60311.0,603.0,11.0,-2.0,0.5,2.0615528128088303
936,harada.log,50071.0,518.0,0.8,9.0,0.0216,404479.0,404.0,479.0,-34.0,12.5,36.22499137335991
937,harada.log,50161.0,519.0,0.8,9.0,0.0216,658232.0,658.0,232.0,2.0,7.5,7.762087348130012
938,harada.log,50247.0,520.0,0.8,9.0,0.0216,658232.0,658.0,232.0,3.0,1.5,3.3541019662496847
939,harada.log,50311.0,521.0,0.8,9.0,0.0216,179169.0,179.0,169.0,2.0,1.5,2.5
940,harada.log,50377.0,522.0,0.8,9.0,0.0216,381295.0,381.0,295.0,-9.0,3.5,9.656603957913983
941,harada.log,50475.0,523.0,0.8,9.0,0.0216,60311.0,603.0,11.0,-3.0,4.5,5.408326913195984
942,harada.log,50574.0,524.0,0.8,9.0,0.0216,179169.0,179.0,169.0,5.0,2.5,5.5901699437494745
943,harada.log,50692.0,525.0,0.8,9.0,0.0216,60311.0,603.0,11.0,-4.0,1.5,4.272001872658765
944,harada.log,50793.0,526.0,0.8,9.0,0.0216,636366.0,636.0,366.0,-15.0,17.5,23.04886114323222
945,harada.log,50910.0,527.0,0.8,9.0,0.0216,9543.0,95.0,43.0,-5.0,3.5,6.103277807866851
946,harada.log,51024.0,528.0,0.8,9.0,0.0216,636366.0,636.0,366.0,0.0,4.5,4.5
947,harada.log,51139.0,529.0,0.8,9.0,0.0216,636366.0,636.0,366.0,2.0,3.5,4.031128874149275
948,harada.log,51235.0,530.0,0.8,9.0,0.0216,9543.0,95.0,43.0,-3.0,11.5,11.884864324004713
949,harada.log,51322.0,531.0,0.8,9.0,0.0216,636366.0,636.0,366.0,6.0,5.5,8.139410298049853
950,harada.log,51426.0,532.0,0.8,9.0,0.0216,404479.0,404.0,479.0,4.0,-0.5,4.031128874149275
951,harada.log,51546.0,533.0,0.8,9.0,0.0216,464119.0,464.0,119.0,13.0,-5.5,14.115594213493104
952,harada.log,51602.0,534.0,0.8,9.0,0.0216,404479.0,404.0,479.0,8.0,8.5,11.672617529928752
953,harada.log,51715.0,535.0,0.8,9.0,0.0216,60311.0,603.0,11.0,-3.0,-4.5,5.408326913195984
954,harada.log,51816.0,536.0,0.8,9.0,0.0216,179169.0,179.0,169.0,-9.0,1.5,9.12414379544733
955,harada.log,51877.0,537.0,0.8,9.0,0.0216,636366.0,636.0,366.0,-14.0,6.5,15.435349040433131
956,harada.log,51988.0,538.0,0.8,9.0,0.0216,119366.0,119.0,366.0,6.0,2.5,6.5
957,harada.log,52112.0,539.0,0.8,9.0,0.0216,381295.0,381.0,295.0,-3.0,3.5,4.6097722286464435
958,harada.log,52230.0,540.0,0.8,9.0,0.0216,381295.0,381.0,295.0,6.0,8.5,10.404326023342406
959,harada.log,52284.0,541.0,0.8,9.0,0.0216,381295.0,381.0,295.0,-6.0,9.5,11.236102527122116
960,harada.log,52363.0,542.0,0.8,9.0,0.0216,636366.0,636.0,366.0,-558.0,-311.5,639.058878351596
961,harada.log,52454.0,543.0,0.8,9.0,0.0216,636366.0,636.0,366.0,0.0,-11.5,11.5
962,harada.log,52584.0,544.0,0.8,9.0,0.0216,119366.0,119.0,366.0,-7.0,11.5,13.46291201783626
963,harada.log,52693.0,545.0,0.8,9.0,0.0216,404479.0,404.0,479.0,-9.0,15.5,17.92344832893492
964,harada.log,52796.0,546.0,0.8,9.0,0.0216,60311.0,603.0,11.0,1.0,-1.5,1.8027756377319946
965,harada.log,52875.0,547.0,0.8,7.0,0.0766,9543.0,95.0,43.0,6.0,0.5,6.020797289396148
966,harada.log,53004.0,548.0,0.8,3.0,0.1033,381295.0,381.0,295.0,-17.0,0.5,17.00735135169495
967,harada.log,53113.0,549.0,0.8,3.0,0.1033,404479.0,404.0,479.0,0.0,8.5,8.5
968,harada.log,53209.0,550.0,0.8,3.0,0.1033,119366.0,119.0,366.0,-9.0,-1.5,9.12414379544733
969,harada.log,53308.0,551.0,0.8,3.0,0.1033,179169.0,179.0,169.0,-6.0,7.5,9.604686356149273
970,harada.log,53388.0,552.0,0.8,3.0,0.1033,9543.0,95.0,43.0,10.0,-0.5,10.012492197250394
971,harada.log,53493.0,553.0,0.8,3.0,0.1033,464119.0,464.0,119.0,1.0,-3.5,3.640054944640259
972,harada.log,53621.0,554.0,0.8,3.0,0.1033,179169.0,179.0,169.0,4.0,-8.5,9.394147114027968
973,harada.log,53736.0,555.0,0.8,3.0,0.1033,404479.0,404.0,479.0,-6.0,1.5,6.18465843842649
974,harada.log,53835.0,556.0,0.8,4.0,0.655,60311.0,603.0,11.0,0.0,16.5,16.5
975,harada.log,53926.0,557.0,0.8,5.0,0.3483,658232.0,658.0,232.0,-13.0,-2.5,13.238202294873727
976,harada.log,54008.0,558.0,0.8,5.0,0.3483,381295.0,381.0,295.0,0.0,-2.5,2.5
977,harada.log,54060.0,559.0,0.8,9.0,0.1016,179169.0,179.0,169.0,1.0,2.5,2.692582403567252
978,harada.log,54191.0,560.0,0.8,9.0,0.1016,9543.0,95.0,43.0,-10.0,2.5,10.307764064044152
979,harada.log,54290.0,561.0,0.8,7.0,0.345,404479.0,404.0,479.0,2.0,-7.5,7.762087348130012
980,harada.log,54406.0,562.0,0.8,7.0,0.345,404479.0,404.0,479.0,-7.0,-6.5,9.5524865872714
981,harada.log,54491.0,563.0,0.8,7.0,0.345,60311.0,603.0,11.0,0.0,0.5,0.5
982,harada.log,54622.0,564.0,0.8,7.0,0.345,9543.0,95.0,43.0,-6.0,0.5,6.020797289396148
983,harada.log,54705.0,565.0,0.8,7.0,0.345,60311.0,603.0,11.0,0.0,2.5,2.5
984,harada.log,54790.0,566.0,0.8,7.0,0.345,179169.0,179.0,169.0,2.0,-6.5,6.800735254367722
985,harada.log,54883.0,567.0,0.8,7.0,0.345,404479.0,404.0,479.0,-5.0,0.5,5.024937810560445
986,harada.log,54969.0,568.0,0.8,7.0,0.345,404479.0,404.0,479.0,3.0,-5.5,6.264982043070834
987,harada.log,55052.0,569.0,0.8,7.0,0.345,381295.0,381.0,295.0,-5.0,2.5,5.5901699437494745
988,harada.log,55134.0,570.0,0.8,7.0,0.345,464119.0,464.0,119.0,-6.0,5.5,8.139410298049853
989,harada.log,55205.0,571.0,0.8,7.0,0.345,658232.0,658.0,232.0,-2.0,3.5,4.031128874149275
990,harada.log,55296.0,572.0,0.8,7.0,0.345,119366.0,119.0,366.0,-9.0,-4.5,10.062305898749054
991,harada.log,55409.0,573.0,0.8,7.0,0.345,636366.0,636.0,366.0,-3.0,-3.5,4.6097722286464435
992,harada.log,55485.0,574.0,0.8,7.0,0.345,179169.0,179.0,169.0,-3.0,7.5,8.077747210701755
993,harada.log,55562.0,575.0,0.8,7.0,0.345,119366.0,119.0,366.0,-4.0,-7.5,8.5
994,harada.log,55656.0,576.0,0.8,7.0,0.345,658232.0,658.0,232.0,-52.0,-203.5,210.0386869126733
995,harada.log,55738.0,577.0,0.8,8.0,0.125,658232.0,658.0,232.0,-4.0,0.5,4.031128874149275
996,harada.log,55821.0,578.0,0.8,5.0,0.625,381295.0,381.0,295.0,-2.0,3.5,4.031128874149275
997,harada.log,55934.0,579.0,0.8,5.0,0.625,404479.0,404.0,479.0,-3.0,-5.5,6.264982043070834
998,harada.log,56021.0,580.0,0.8,5.0,0.625,636366.0,636.0,366.0,1.0,5.5,5.5901699437494745
999,harada.log,56109.0,581.0,0.8,5.0,0.625,464119.0,464.0,119.0,0.0,3.5,3.5
1000,harada.log,56207.0,582.0,0.8,5.0,0.625,464119.0,464.0,119.0,-15.0,-1.5,15.074813431681335
1001,harada.log,56296.0,583.0,0.8,5.0,0.625,179169.0,179.0,169.0,-5.0,5.5,7.433034373659253
1002,harada.log,56367.0,584.0,0.8,5.0,0.625,179169.0,179.0,169.0,1.0,-1.5,1.8027756377319946
1003,harada.log,56427.0,585.0,0.8,5.0,0.625,404479.0,404.0,479.0,-7.0,-6.5,9.5524865872714
1004,harada.log,56524.0,586.0,0.8,5.0,0.625,119366.0,119.0,366.0,-11.0,-4.5,11.884864324004713
1005,harada.log,56601.0,587.0,0.8,5.0,0.625,464119.0,464.0,119.0,-18.0,8.5,19.90602923739438
1006,harada.log,56680.0,588.0,0.8,5.0,0.625,636366.0,636.0,366.0,1.0,4.5,4.6097722286464435
1007,harada.log,56772.0,589.0,0.8,5.0,0.625,179169.0,179.0,169.0,3.0,0.5,3.0413812651491097
1008,harada.log,56876.0,590.0,0.8,5.0,0.625,60311.0,603.0,11.0,-16.0,16.5,22.983689869122408
1009,harada.log,56938.0,591.0,0.8,1.0,0.1,179169.0,179.0,169.0,-1.0,1.5,1.8027756377319946
1010,harada.log,57051.0,592.0,0.8,1.0,0.1,636366.0,636.0,366.0,-1.0,4.5,4.6097722286464435
1011,harada.log,57148.0,593.0,0.8,1.0,0.1,381295.0,381.0,295.0,7.0,-3.5,7.826237921249264
1012,harada.log,57257.0,594.0,0.8,1.0,0.1,119366.0,119.0,366.0,7.0,7.5,10.259142264341596
1013,harada.log,57354.0,595.0,0.8,1.0,0.1,464119.0,464.0,119.0,-1.0,1.5,1.8027756377319946
1014,harada.log,57423.0,596.0,0.8,1.0,0.1,119366.0,119.0,366.0,3.0,-3.5,4.6097722286464435
1015,harada.log,57481.0,597.0,0.8,1.0,0.1,179169.0,179.0,169.0,-1.0,5.5,5.5901699437494745
1016,harada.log,57598.0,598.0,0.8,1.0,0.1,636366.0,636.0,366.0,-2.0,-3.5,4.031128874149275
1017,harada.log,57703.0,599.0,0.8,1.0,0.1,179169.0,179.0,169.0,-6.0,0.5,6.020797289396148
1018,harada.log,57794.0,600.0,0.8,1.0,0.1,636366.0,636.0,366.0,3.0,-5.5,6.264982043070834
1019,harada.log,57894.0,601.0,0.8,1.0,0.1,60311.0,603.0,11.0,0.0,6.5,6.5
1020,harada.log,58017.0,602.0,0.8,1.0,0.1,9543.0,95.0,43.0,-4.0,-5.5,6.800735254367722
1021,harada.log,58116.0,603.0,0.8,1.0,0.1,119366.0,119.0,366.0,6.0,0.5,6.020797289396148
1022,harada.log,58200.0,604.0,0.8,1.0,0.1,658232.0,658.0,232.0,10.0,8.5,13.124404748406688
1023,harada.log,58279.0,605.0,0.8,1.0,0.1,9543.0,95.0,43.0,-1.0,11.5,11.543396380615196
1024,harada.log,58367.0,606.0,0.8,1.0,0.1,636366.0,636.0,366.0,-1.0,8.5,8.558621384311845
1025,harada.log,58492.0,607.0,0.8,1.0,0.1,179169.0,179.0,169.0,-5.0,22.5,23.04886114323222
1026,harada.log,58596.0,608.0,0.8,1.0,0.1,60311.0,603.0,11.0,-5.0,6.5,8.200609733428363
1027,harada.log,58709.0,609.0,0.8,1.0,0.1,658232.0,658.0,232.0,-4.0,12.5,13.124404748406688
1028,harada.log,58803.0,610.0,0.8,1.0,0.1,658232.0,658.0,232.0,-9.0,-3.5,9.656603957913983
1029,harada.log,58903.0,611.0,0.8,1.0,0.1,636366.0,636.0,366.0,-1.0,-6.5,6.576473218982953
1030,harada.log,58991.0,612.0,0.8,1.0,0.1,60311.0,603.0,11.0,0.0,7.5,7.5
1031,harada.log,59063.0,613.0,0.8,1.0,0.91,464119.0,464.0,119.0,1.0,13.5,13.536986370680884
1032,harada.log,59121.0,614.0,0.8,1.0,0.91,119366.0,119.0,366.0,10.0,-6.5,11.926860441876563
1033,harada.log,59178.0,615.0,0.8,1.0,0.8783,60311.0,603.0,11.0,-5.0,3.5,6.103277807866851
1034,harada.log,59261.0,616.0,0.8,6.0,0.3683,404479.0,404.0,479.0,-11.0,11.5,15.913830462839549
1035,harada.log,59353.0,617.0,0.8,6.0,0.3683,658232.0,658.0,232.0,-16.0,5.5,16.91892431568863
1036,harada.log,59415.0,618.0,0.8,6.0,0.3683,404479.0,404.0,479.0,-7.0,-11.5,13.46291201783626
1037,harada.log,59474.0,619.0,0.8,6.0,0.3683,381295.0,381.0,295.0,4.0,2.5,4.716990566028302
1038,harada.log,59564.0,620.0,0.8,6.0,0.3683,60311.0,603.0,11.0,-9.0,8.5,12.379418403139947
1039,harada.log,59636.0,621.0,0.8,6.0,0.3683,636366.0,636.0,366.0,-9.0,13.5,16.224980739587952
1040,harada.log,59698.0,622.0,0.8,6.0,0.3683,381295.0,381.0,295.0,-5.0,8.5,9.86154146165801
1041,harada.log,59795.0,623.0,0.8,6.0,0.3683,636366.0,636.0,366.0,-5.0,4.5,6.726812023536855
1042,harada.log,59887.0,624.0,0.8,6.0,0.3683,60311.0,603.0,11.0,-1.0,9.5,9.5524865872714
1043,harada.log,59966.0,625.0,0.8,6.0,0.3683,464119.0,464.0,119.0,-5.0,1.5,5.220153254455275
1044,harada.log,60040.0,626.0,0.8,6.0,0.3683,404479.0,404.0,479.0,-3.0,-7.5,8.077747210701755
1045,harada.log,60125.0,627.0,0.8,6.0,0.3683,636366.0,636.0,366.0,-7.0,-2.5,7.433034373659253
1046,harada.log,60252.0,628.0,0.8,6.0,0.3683,9543.0,95.0,43.0,-14.0,-9.5,16.91892431568863
1047,harada.log,60327.0,629.0,0.8,7.0,0.2833,381295.0,381.0,295.0,-7.0,0.5,7.0178344238090995
1048,harada.log,60413.0,630.0,0.8,7.0,0.2833,464119.0,464.0,119.0,2.0,3.5,4.031128874149275
1049,harada.log,60493.0,631.0,0.8,7.0,0.2833,658232.0,658.0,232.0,-6.0,10.5,12.093386622447824
1050,harada.log,60560.0,632.0,0.8,7.0,0.2833,381295.0,381.0,295.0,-3.0,3.5,4.6097722286464435
1051,harada.log,60658.0,633.0,0.8,7.0,0.2833,179169.0,179.0,169.0,0.0,-0.5,0.5
1052,harada.log,60740.0,634.0,0.8,7.0,0.2833,9543.0,95.0,43.0,0.0,2.5,2.5
1053,harada.log,60817.0,635.0,0.8,7.0,0.2833,658232.0,658.0,232.0,-14.0,5.5,15.041608956491324
1054,harada.log,60884.0,636.0,0.8,7.0,0.2833,636366.0,636.0,366.0,-4.0,1.5,4.272001872658765
1055,harada.log,60992.0,637.0,0.8,7.0,0.2833,60311.0,603.0,11.0,-9.0,0.5,9.013878188659973
1056,harada.log,61106.0,638.0,0.8,7.0,0.2833,464119.0,464.0,119.0,151.0,-104.5,183.63346644879303
1057,harada.log,61192.0,639.0,0.8,6.0,0.2733,464119.0,464.0,119.0,-10.0,7.5,12.5
1058,harada.log,61284.0,640.0,0.8,6.0,0.2733,381295.0,381.0,295.0,-1.0,-5.5,5.5901699437494745
1059,harada.log,61350.0,641.0,0.8,6.0,0.2733,179169.0,179.0,169.0,-2.0,2.5,3.2015621187164243
1060,harada.log,61435.0,642.0,0.8,6.0,0.2733,60311.0,603.0,11.0,15.0,-2.5,15.20690632574555
1061,harada.log,61561.0,643.0,0.8,6.0,0.2733,60311.0,603.0,11.0,-14.0,5.5,15.041608956491324
1062,harada.log,61645.0,644.0,0.8,6.0,0.2733,636366.0,636.0,366.0,22.0,9.5,23.96351393264352
1063,harada.log,61749.0,645.0,0.8,6.0,0.2733,636366.0,636.0,366.0,-2.0,-0.5,2.0615528128088303
1064,harada.log,61900.0,646.0,0.8,6.0,0.2733,60311.0,603.0,11.0,-7.0,1.5,7.158910531638177
1065,harada.log,61989.0,647.0,0.8,6.0,0.2733,404479.0,404.0,479.0,-3.0,17.5,17.755280904564703
1066,harada.log,62109.0,648.0,0.8,6.0,0.2733,179169.0,179.0,169.0,-9.0,-1.5,9.12414379544733
1067,harada.log,62198.0,649.0,0.8,6.0,0.2733,119366.0,119.0,366.0,3.0,7.5,8.077747210701755
1068,harada.log,62297.0,650.0,0.8,6.0,0.2733,636366.0,636.0,366.0,-9.0,3.5,9.656603957913983
1069,harada.log,62395.0,651.0,0.8,6.0,0.2733,179169.0,179.0,169.0,-4.0,2.5,4.716990566028302
1070,harada.log,62447.0,652.0,0.8,6.0,0.2733,381295.0,381.0,295.0,-9.0,1.5,9.12414379544733
1071,harada.log,62509.0,653.0,0.8,6.0,0.2733,404479.0,404.0,479.0,8.0,-4.5,9.17877987534291
1072,harada.log,62619.0,654.0,0.8,6.0,0.2733,464119.0,464.0,119.0,-1.0,-0.5,1.118033988749895
1073,harada.log,62732.0,655.0,0.8,6.0,0.2733,60311.0,603.0,11.0,6.0,-0.5,6.020797289396148
1074,harada.log,62821.0,656.0,0.8,6.0,0.2733,636366.0,636.0,366.0,-3.0,-1.5,3.3541019662496847
1075,harada.log,62936.0,657.0,0.8,6.0,0.2733,9543.0,95.0,43.0,-9.0,-2.5,9.340770846134703
1076,harada.log,63044.0,658.0,0.8,6.0,0.2733,9543.0,95.0,43.0,515.0,-22.5,515.4912705371449
1077,harada.log,63124.0,659.0,0.8,6.0,0.2733,9543.0,95.0,43.0,12.0,0.5,12.010412149464313
1078,harada.log,63204.0,660.0,0.8,6.0,0.2733,464119.0,464.0,119.0,8.0,-1.5,8.139410298049853
1079,harada.log,63307.0,661.0,0.8,6.0,0.2733,9543.0,95.0,43.0,-7.0,1.5,7.158910531638177
1080,harada.log,63415.0,662.0,0.8,6.0,0.2733,658232.0,658.0,232.0,-3.0,1.5,3.3541019662496847
1081,harada.log,63520.0,663.0,0.8,6.0,0.2733,60311.0,603.0,11.0,14.0,-1.5,14.080127840328723
1082,harada.log,63621.0,664.0,0.8,6.0,0.2733,658232.0,658.0,232.0,-4.0,-4.5,6.020797289396148
1083,harada.log,63697.0,665.0,0.8,6.0,0.2733,60311.0,603.0,11.0,-15.0,4.5,15.660459763365825
1084,harada.log,63809.0,666.0,0.8,6.0,0.2733,119366.0,119.0,366.0,-1.0,4.5,4.6097722286464435
1085,harada.log,63916.0,667.0,0.8,6.0,0.2733,119366.0,119.0,366.0,10.0,10.5,14.5
1086,harada.log,64000.0,668.0,0.8,6.0,0.2733,658232.0,658.0,232.0,19.0,-7.5,20.426698215815495
1087,harada.log,64127.0,669.0,0.8,6.0,0.2733,179169.0,179.0,169.0,422.0,-152.5,448.7095385658745
1088,harada.log,64202.0,670.0,0.8,6.0,0.2733,179169.0,179.0,169.0,16.0,2.5,16.194134740701646
1089,harada.log,64293.0,671.0,0.8,6.0,0.2733,119366.0,119.0,366.0,-5.0,14.5,15.337861650177967
1090,harada.log,64392.0,672.0,0.8,6.0,0.2733,179169.0,179.0,169.0,4.0,7.5,8.5
1091,harada.log,64501.0,673.0,0.8,6.0,0.2733,179169.0,179.0,169.0,-1.0,10.5,10.547511554864494
1092,harada.log,64609.0,674.0,0.8,6.0,0.2733,119366.0,119.0,366.0,-13.0,2.5,13.238202294873727
1093,harada.log,64743.0,675.0,0.8,6.0,0.2733,381295.0,381.0,295.0,-24.0,12.5,27.060118255469618
1094,harada.log,64844.0,676.0,0.8,6.0,0.2733,381295.0,381.0,295.0,-3.0,-1.5,3.3541019662496847
1095,harada.log,64946.0,677.0,0.8,6.0,0.2733,636366.0,636.0,366.0,-10.0,3.5,10.594810050208546
1096,harada.log,65036.0,678.0,0.8,6.0,0.2733,404479.0,404.0,479.0,-6.0,0.5,6.020797289396148
1097,harada.log,65124.0,679.0,0.8,6.0,0.2733,9543.0,95.0,43.0,-5.0,2.5,5.5901699437494745
1098,harada.log,65206.0,680.0,0.8,6.0,0.2733,9543.0,95.0,43.0,9.0,-3.5,9.656603957913983
1099,harada.log,65296.0,681.0,0.8,6.0,0.2733,636366.0,636.0,366.0,1.0,5.5,5.5901699437494745
